Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1942,Standard,Russian Hat,Bloody,,,Raining Pucks,Blue Jersey,Red,Dosbrak
1943,Young,,Sweat,Jaws,Bruised Eye,Raining Pucks,Patriot,Blue,Dosbrak
1944,Old,BA Snapback ,,,Wayfarers,Gold Glove,Solana Jersey,Green,Dosbrak
1945,Old,,,,,Gold Stick,Red Jersey,Green,Dosbrak
1946,Standard,,Sweat,,,Raining Pucks,Blue Jersey,Black,Dosbrak
1947,Standard,,Sweat,Jaws,,Raining Pucks,Red Jersey,Russia,Dosbrak
1948,Standard,Hocky Helmet Gold,,,Laser Eyes,Gold Stick,Black Jersey,Black,Dosbrak
1949,Standard,Russian Hat,Sweat,Gold Teeth,,,Red Jersey,Orange,Dosbrak
1950,Standard,Russian Hat,Sweat,,,,Red Jersey,Green,Dosbrak
1951,Old,BA Snapback ,,,Wayfarers,Gold Stick,Red Jersey,Black,Dosbrak
1952,Standard,,,,Bruised Eye,Ice Stick,Blue Jersey,Blue,Dosbrak
1953,Standard,Hockey Helmet black,,Jaws,,Bloody Glove,The Red Machine,Orange,Dosbrak
1954,Old,,Bloody,,,Gold Glove,Black Jersey,Orange,Dosbrak
1955,Standard,,,Jaws,Laser Eyes,Gold Glove,Patriot,Red,Dosbrak
1956,Young,Hockey Helmet black,,,,Fire Stick,The Red Machine,Red,Dosbrak
1957,Standard,,,Gold Teeth,,Bloody Glove,White Jersey,Blue,Dosbrak
1958,Standard,,,,Wayfarers,Ice Stick,Black Jersey,Blue,Dosbrak
1959,Standard,,Bloody,Jaws,,Fire Stick,The Red Machine,Orange,Dosbrak
1960,Old,,,,,Bloody Glove,White Jersey,Red,Dosbrak
1961,Old,,,,,Fire Stick,Blue Jersey,Black,Dosbrak
1962,Standard,,Sweat,,,Gold Stick,Blue Jersey,Orange,Dosbrak
1963,Standard,,,Gold Teeth,Wayfarers,Bloody Glove,Black Jersey,Blockasset,Dosbrak
1964,Standard,,,,Wayfarers,Raining Pucks,Suit,Orange,Dosbrak
1965,Old,,,,,Diamond Glove,Solana Jersey,Black,Dosbrak
1966,Standard,,Sweat,,,Raining Pucks,Black Jersey,Orange,Dosbrak
1967,Standard,Russian Hat,,Diamond Grill,,Diamond Glove,The Red Machine,Russia,Dosbrak
1968,Standard,,Sweat,,,Gold Stick,White Jersey,Black,Dosbrak
1969,Standard,Russian Hat,,,Wayfarers,,Suit,Black,Dosbrak
1970,Standard,BA Snapback ,,,,Diamond Stick,Red Jersey,Russia,Dosbrak
1971,Standard,,,Diamond Grill,,,Black Jersey,Green,Dosbrak
1972,Standard,,,Jaws,,Gold Stick,Black Jersey,Red,Dosbrak
1973,Standard,Hockey Helmet black,,,,,White Jersey,Black,Dosbrak
1974,Standard,BA Snapback ,,Diamond Grill,,Raining Pucks,Red Jersey,Green,Dosbrak
1975,Old,,,,,Gold Glove,Red Jersey,Black,Dosbrak
1976,Standard,,Sweat,Jaws,,Ice Stick,Black Jersey,Green,Dosbrak
1977,Standard,,,Jaws,,Bloody Glove,Blue Jersey,Red,Dosbrak
1978,Young,,,,,Fire Stick,Red Jersey,Red,Dosbrak
1979,Standard,Hocky Helmet Gold,,,,,Red Jersey,Blue,Dosbrak
1980,Standard,,,,,Gold Glove,Patriot,Red,Dosbrak
1981,Young,Hockey Helmet black,,,Wayfarers,Ice Stick,Red Jersey,Blue,Dosbrak
1982,Standard,Hockey Helmet black,,,,Gold Glove,White Jersey,Orange,Dosbrak
1983,Standard,Hocky Helmet Gold,Bloody,Gold Teeth,Laser Eyes,,Ice Ice Ovi,Black,Dosbrak
1984,Standard,Hockey Helmet black,,,Laser Eyes,Ice Stick,White Jersey,Blue,Dosbrak
1985,Standard,,,,Bruised Eye,Bloody Glove,Black Jersey,Blue,Dosbrak
1986,Old,,,,,Diamond Glove,Black Jersey,Black,Dosbrak
1987,Standard,BA Snapback ,,,Laser Eyes,Gold Glove,Blue Jersey,Green,Dosbrak
1988,Standard,,,Gold Teeth,Wayfarers,,Blue Jersey,Orange,Dosbrak
1989,Young,,,,Bruised Eye,Raining Pucks,Solana Jersey,Red,Dosbrak
1990,Standard,,Sweat,,,,Black Jersey,Blockasset,Dosbrak
1991,Standard,,,Jaws,,Gold Glove,The Red Machine,Black,Dosbrak
1992,Standard,BA Snapback ,,Diamond Grill,,Gold Stick,Red Jersey,Green,Dosbrak
1993,Standard,Hocky Helmet Gold,,Gold Teeth,,,Solana Jersey,Green,Dosbrak
1994,Standard,Hocky Helmet Gold,Sweat,Gold Teeth,Wayfarers,Diamond Glove,The Red Machine,Black,Dosbrak
1995,Standard,,Bloody,,,,Black Jersey,Orange,Dosbrak
1996,Standard,Hocky Helmet Gold,,,,,Suit,Green,Dosbrak
1997,Young,,,Diamond Grill,,Bloody Glove,Black Jersey,Green,Dosbrak
1998,Standard,,Sweat,,,Bloody Glove,White Jersey,Red,Dosbrak
1999,Standard,,,,,Gold Stick,Black Jersey,Green,Dosbrak
